relation_id,source_canonical_id,source_name,source_macro_gyrus,source_cytoarchitectonic_id,source_cytoarchitectonic_name,target_canonical_id,target_name,target_dk_label,hemisphere,relation_type,hierarchy_predicate,final_adjudication_status,status_code,reused_project_status,semantic_evidence_code,semantic_evidence_detail,hierarchy_evidence,laterality_status,correct_side_fraction,contralateral_fraction,spatial_raw_rank,spatial_gm_weighted_rank,spatial_gm_margin,spatial_competitor_target,provenance_source,decision_reason_codes,review_required,review_reason_codes,frozen_methodology_basis
NGIQ-BR-00000106,NGIQ-BR-00000106,ITG_R_7_3,Inferior temporal gyrus,A20r,rostral area 20,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,inferiortemporal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_R_7_3 is the rostral area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Right Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.38793,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000107,NGIQ-BR-00000107,ITG_L_7_4,Inferior temporal gyrus,A20il,intermediate lateral area 20,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,inferiortemporal,left,narrower,part_of,PLAUSIBLE_MAPPING_NEEDS_HUMAN_REVIEW,C,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_L_7_4 is the intermediate lateral area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Left Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.01016,Left Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,True,SPATIAL_WEAK_DISCRIMINATION,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000108,NGIQ-BR-00000108,ITG_R_7_4,Inferior temporal gyrus,A20il,intermediate lateral area 20,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,inferiortemporal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_R_7_4 is the intermediate lateral area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Right Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.2827,Right Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000109,NGIQ-BR-00000109,ITG_L_7_5,Inferior temporal gyrus,A37vl,ventrolateral area 37,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,inferiortemporal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_L_7_5 is the ventrolateral area 37 subdivision of the Inferior temporal gyrus; target is the DK region 'Left Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.12057,Left Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000110,NGIQ-BR-00000110,ITG_R_7_5,Inferior temporal gyrus,A37vl,ventrolateral area 37,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,inferiortemporal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_R_7_5 is the ventrolateral area 37 subdivision of the Inferior temporal gyrus; target is the DK region 'Right Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.29848,Right Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000111,NGIQ-BR-00000111,ITG_L_7_6,Inferior temporal gyrus,A20cl,caudolateral of area 20,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,inferiortemporal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_L_7_6 is the caudolateral of area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Left Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.19449,Left Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000112,NGIQ-BR-00000112,ITG_R_7_6,Inferior temporal gyrus,A20cl,caudolateral of area 20,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,inferiortemporal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_R_7_6 is the caudolateral of area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Right Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.14955,Right Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000113,NGIQ-BR-00000113,ITG_L_7_7,Inferior temporal gyrus,A20cv,caudoventral of area 20,NGIQ-BR-00000275,Left Inferior Temporal Gyrus,inferiortemporal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_L_7_7 is the caudoventral of area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Left Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.48031,Left Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000114,NGIQ-BR-00000114,ITG_R_7_7,Inferior temporal gyrus,A20cv,caudoventral of area 20,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,inferiortemporal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,ITG_R_7_7 is the caudoventral of area 20 subdivision of the Inferior temporal gyrus; target is the DK region 'Right Inferior Temporal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.49084,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000115,NGIQ-BR-00000115,FuG_L_3_1,Fusiform gyrus,A20rv,rostroventral area 20,NGIQ-BR-00000273,Left Fusiform Gyrus,fusiform,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,FuG_L_3_1 is the rostroventral area 20 subdivision of the Fusiform gyrus; target is the DK region 'Left Fusiform Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.34265,Left Entorhinal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000116,NGIQ-BR-00000116,FuG_R_3_1,Fusiform gyrus,A20rv,rostroventral area 20,NGIQ-BR-00000304,Right Fusiform Gyrus,fusiform,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,FuG_R_3_1 is the rostroventral area 20 subdivision of the Fusiform gyrus; target is the DK region 'Right Fusiform Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.35034,Right Entorhinal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000117,NGIQ-BR-00000117,FuG_L_3_2,Fusiform gyrus,A37mv,medioventral area 37,NGIQ-BR-00000273,Left Fusiform Gyrus,fusiform,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,FuG_L_3_2 is the medioventral area 37 subdivision of the Fusiform gyrus; target is the DK region 'Left Fusiform Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.36864,Left Lingual Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000118,NGIQ-BR-00000118,FuG_R_3_2,Fusiform gyrus,A37mv,medioventral area 37,NGIQ-BR-00000304,Right Fusiform Gyrus,fusiform,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,FuG_R_3_2 is the medioventral area 37 subdivision of the Fusiform gyrus; target is the DK region 'Right Fusiform Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.38724,Right Lateral Occipital Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000119,NGIQ-BR-00000119,FuG_L_3_3,Fusiform gyrus,A37lv,lateroventral area 37,NGIQ-BR-00000273,Left Fusiform Gyrus,fusiform,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,FuG_L_3_3 is the lateroventral area 37 subdivision of the Fusiform gyrus; target is the DK region 'Left Fusiform Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.25728,Left Inferior Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000120,NGIQ-BR-00000120,FuG_R_3_3,Fusiform gyrus,A37lv,lateroventral area 37,NGIQ-BR-00000304,Right Fusiform Gyrus,fusiform,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,FuG_R_3_3 is the lateroventral area 37 subdivision of the Fusiform gyrus; target is the DK region 'Right Fusiform Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.29345,Right Inferior Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000121,NGIQ-BR-00000121,PhG_L_6_1,Parahippocampal gyrus,A35/36r,rostral area 35/36,NGIQ-BR-00000272,Left Entorhinal Cortex,entorhinal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_L_6_1 is the rostral area 35/36 subdivision of the Parahippocampal gyrus; target is the DK region 'Left Entorhinal Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.44041,Left Parahippocampal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000122,NGIQ-BR-00000122,PhG_R_6_1,Parahippocampal gyrus,A35/36r,rostral area 35/36,NGIQ-BR-00000303,Right Entorhinal Cortex,entorhinal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_R_6_1 is the rostral area 35/36 subdivision of the Parahippocampal gyrus; target is the DK region 'Right Entorhinal Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.34616,Right Parahippocampal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000123,NGIQ-BR-00000123,PhG_L_6_2,Parahippocampal gyrus,A35/36c,caudal area 35/36,NGIQ-BR-00000282,Left Parahippocampal Gyrus,parahippocampal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_L_6_2 is the caudal area 35/36 subdivision of the Parahippocampal gyrus; target is the DK region 'Left Parahippocampal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.47435,Left Entorhinal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000124,NGIQ-BR-00000124,PhG_R_6_2,Parahippocampal gyrus,A35/36c,caudal area 35/36,NGIQ-BR-00000313,Right Parahippocampal Gyrus,parahippocampal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_R_6_2 is the caudal area 35/36 subdivision of the Parahippocampal gyrus; target is the DK region 'Right Parahippocampal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.49384,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000125,NGIQ-BR-00000125,PhG_L_6_3,Parahippocampal gyrus,TL,"area TL (lateral PPHC, posterior parahippocampal gyrus)",NGIQ-BR-00000282,Left Parahippocampal Gyrus,parahippocampal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,"PhG_L_6_3 is the area TL (lateral PPHC, posterior parahippocampal gyrus) subdivision of the Parahippocampal gyrus; target is the DK region 'Left Parahippocampal Gyrus'",SIDE_CONSISTENT,1.0,0.0,1,1,0.32273,Left Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000126,NGIQ-BR-00000126,PhG_R_6_3,Parahippocampal gyrus,TL,"area TL (lateral PPHC, posterior parahippocampal gyrus)",NGIQ-BR-00000313,Right Parahippocampal Gyrus,parahippocampal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,"PhG_R_6_3 is the area TL (lateral PPHC, posterior parahippocampal gyrus) subdivision of the Parahippocampal gyrus; target is the DK region 'Right Parahippocampal Gyrus'",SIDE_CONSISTENT,1.0,0.0,1,1,0.22572,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000127,NGIQ-BR-00000127,PhG_L_6_4,Parahippocampal gyrus,A28/34,"area 28/34 (EC, entorhinal cortex)",NGIQ-BR-00000272,Left Entorhinal Cortex,entorhinal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,"PhG_L_6_4 is the area 28/34 (EC, entorhinal cortex) subdivision of the Parahippocampal gyrus; target is the DK region 'Left Entorhinal Cortex'",SIDE_CONSISTENT,1.0,0.0,1,1,0.18541,Left Parahippocampal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000128,NGIQ-BR-00000128,PhG_R_6_4,Parahippocampal gyrus,A28/34,"area 28/34 (EC, entorhinal cortex)",NGIQ-BR-00000303,Right Entorhinal Cortex,entorhinal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,"PhG_R_6_4 is the area 28/34 (EC, entorhinal cortex) subdivision of the Parahippocampal gyrus; target is the DK region 'Right Entorhinal Cortex'",SIDE_CONSISTENT,1.0,0.0,1,1,0.23509,Right Parahippocampal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000129,NGIQ-BR-00000129,PhG_L_6_5,Parahippocampal gyrus,TI,area TI(temporal agranular insular cortex),NGIQ-BR-00000272,Left Entorhinal Cortex,entorhinal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_L_6_5 is the area TI(temporal agranular insular cortex) subdivision of the Parahippocampal gyrus; target is the DK region 'Left Entorhinal Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.37556,Left Caudal Anterior Cingulate Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000130,NGIQ-BR-00000130,PhG_R_6_5,Parahippocampal gyrus,TI,area TI(temporal agranular insular cortex),NGIQ-BR-00000303,Right Entorhinal Cortex,entorhinal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_R_6_5 is the area TI(temporal agranular insular cortex) subdivision of the Parahippocampal gyrus; target is the DK region 'Right Entorhinal Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.67612,Right Caudal Anterior Cingulate Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
