spatial_status,source_entity_id,source_name_en,source_name_zh,source_granularity,source_atlas,hemisphere,candidate_g1_entity_id,candidate_g1_name_en,candidate_g1_name_zh,phase16_classification,phase17_classification,anatomical_family,anatomical_reason,atlas_definition_basis,literature_basis,evidence_title,evidence_author,evidence_year,doi_or_official_reference,active_spatial_relation,historical_spatial_relation,historical_conflict_status,contralateral_entity,contralateral_phase17_status,scientific_confidence,review_note,frozen_decision,frozen_applicability,frozen_rollup_eligible,frozen_rollup_explicit,v3_classification,gate,gate_reason
HISTORICAL_CONFLICT,NGIQ-BR-00000715,"MV (Thalamus, medioventral Nucleus) right",右侧MV（丘脑，内侧腹核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000716,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",左侧MV（丘脑，内侧腹核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Left Thalamus, Brainnetome 8_4; partial_overlap->Left Thalamus, Brainnetome 8_8; partial_overlap->Left Thalamus, Brainnetome 8_1",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000715,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000717,"MD (Thalamus, mediodorsal Nucleus) right",右侧MD（丘脑，背内侧核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"dominant_overlap->Right Thalamus, Brainnetome 8_1",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000718,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000718,"MD (Thalamus, mediodorsal Nucleus) left",左侧MD（丘脑，背内侧核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"dominant_overlap->Left Thalamus, Brainnetome 8_1",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000717,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000719,"Pv (Thalamus, paraventricular Nucleus) right",右侧Pv（丘脑，室旁核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"dominant_overlap->Right Thalamus, Brainnetome 8_4",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000720,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",左侧Pv（丘脑，室旁核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Left Thalamus, Brainnetome 8_4; partial_overlap->Right Thalamus, Brainnetome 8_4; partial_overlap->Left Thalamus, Brainnetome 8_1",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000719,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000721,"Po (Thalamus, posterior Nucleus) right",右侧Po（丘脑，后核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000722,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000722,"Po (Thalamus, posterior Nucleus) left",左侧Po（丘脑，后核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Left Thalamus, Brainnetome 8_5; partial_overlap->Left Thalamus, Brainnetome 8_6; partial_overlap->Left Thalamus, Brainnetome 8_3",HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000721,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000723,"PUm (Thalamus, medial pulvinar) right",右侧PUm（丘脑，内侧枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Right Thalamus, Brainnetome 8_6; partial_overlap->Right Thalamus, Brainnetome 8_5",HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000724,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000724,"PUm (Thalamus, medial pulvinar) left",左侧PUm（丘脑，内侧枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Left Thalamus, Brainnetome 8_6; partial_overlap->Left Thalamus, Brainnetome 8_7",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000723,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000725,"PUl (Thalamus, lateral pulvinar) right",右侧PUl（丘脑，外侧枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Right Thalamus, Brainnetome 8_5; partial_overlap->Right Thalamus, Brainnetome 8_6",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000726,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000726,"PUl (Thalamus, lateral pulvinar) left",左侧PUl（丘脑，外侧枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"dominant_overlap->Left Thalamus, Brainnetome 8_6",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000725,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000727,"Li (Thalamus, limitans Nucleus) right",右侧Li（丘脑，界核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000728,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000728,"Li (Thalamus, limitans Nucleus) left",左侧Li（丘脑，界核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000727,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000729,"Sg (Thalamus, suprageniculate Nucleus) right",右侧Sg（丘脑，膝上核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000730,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000730,"Sg (Thalamus, suprageniculate Nucleus) left",左侧Sg（丘脑，膝上核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000729,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000731,"LP (Thalamus, lateral posterior Nucleus) right",右侧LP（丘脑，外侧后核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000732,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000732,"LP (Thalamus, lateral posterior Nucleus) left",左侧LP（丘脑，外侧后核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000731,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000733,"PUi (Thalamus, inferior pulvinar) right",右侧PUi（丘脑，下枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000734,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000734,"PUi (Thalamus, inferior pulvinar) left",左侧PUi（丘脑，下枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000733,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",右侧PUa（丘脑，前枕核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"partial_overlap->Right Thalamus, Brainnetome 8_5; partial_overlap->Right Thalamus, Brainnetome 8_3; partial_overlap->Right Thalamus, Brainnetome 8_8",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000736,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000737,"LD (Thalamus, lateral dorsal Nucleus) right",右侧LD（丘脑，外侧背核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000256,Right Thalamus,右丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"dominant_overlap->Right Thalamus, Brainnetome 8_7",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000738,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
SPATIAL_COMPATIBLE,NGIQ-BR-00000738,"LD (Thalamus, lateral dorsal Nucleus) left",左侧LD（丘脑，外侧背核）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000247,Left Thalamus,左丘脑,DIRECT_CONTAINED_HIGH_CONFIDENCE,VERIFIED_DIRECT_CONTAINED,丘脑,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),"The Thalamus (2nd ed., Cambridge Univ. Press)","The Thalamus (2nd ed., Cambridge Univ. Press)",Jones EG,2007,monograph (no DOI),"dominant_overlap->Left Thalamus, Brainnetome 8_7",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000737,VERIFIED_DIRECT_CONTAINED,高,该背侧丘脑核团为 G1 'Thalamus'(dorsal Thalamus-Proper) 内部核团；ZI/TRN 等非背侧丘脑结构已在专项中排除。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,VERIFIED_DIRECT_CONTAINED,NONE,
