staging_candidate_id,source_g4,source_region_pk,target_g3,target_region_pk,relation,final_decision_match,source_identity_match,target_identity_match,granularity_match,hemisphere_match,coverage_match,target_coverage_semantics_status,mapping_method_valid,lifecycle_valid,rollup_semantics_valid,provenance_complete,candidate_id_valid,review_result,review_reason
G4G3-STAGE-8ADF39D74767884BF853,NGIQ-BR-00000624,1705,NGIQ-BR-00000199,597,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-130441F50ACA4047917D,NGIQ-BR-00000625,1708,NGIQ-BR-00000204,612,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-FC993446816E02E28FE0,NGIQ-BR-00000626,1711,NGIQ-BR-00000203,609,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-4A5FE17C696DDB80257C,NGIQ-BR-00000627,1714,NGIQ-BR-00000206,618,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-0AB774394B30E3E07367,NGIQ-BR-00000628,1717,NGIQ-BR-00000205,615,contained_in,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-AAA0360A2701581D7246,NGIQ-BR-00000629,1720,NGIQ-BR-00000206,618,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-0D6AE5DAB7AD47BF18D9,NGIQ-BR-00000630,1723,NGIQ-BR-00000205,615,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-E8323D91FE0D8FFC9AC1,NGIQ-BR-00000630,1723,NGIQ-BR-00000209,627,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-928EA1EADB97D68C7CB5,NGIQ-BR-00000645,1768,NGIQ-BR-00000058,174,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-78C81EDCF696FD857B25,NGIQ-BR-00000646,1771,NGIQ-BR-00000065,195,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-4C5D338AEC52FB82B490,NGIQ-BR-00000646,1771,NGIQ-BR-00000193,579,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-FDBEDD830208B55E1A04,NGIQ-BR-00000646,1771,NGIQ-BR-00000057,171,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-1BFE52A1FA80CE586AF2,NGIQ-BR-00000649,1780,NGIQ-BR-00000032,96,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-99523CFC20056B88D488,NGIQ-BR-00000649,1780,NGIQ-BR-00000058,174,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-1014FF22255AE2C35E11,NGIQ-BR-00000649,1780,NGIQ-BR-00000030,90,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-7A1B5E3A1DF621EE730B,NGIQ-BR-00000650,1783,NGIQ-BR-00000031,93,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-62EAFB6DBEA619DA98B5,NGIQ-BR-00000663,1822,NGIQ-BR-00000018,54,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-8C08E694E47B9A023771,NGIQ-BR-00000664,1825,NGIQ-BR-00000017,51,contained_in,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-CBE5092052BF6ED86F69,NGIQ-BR-00000665,1828,NGIQ-BR-00000220,660,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-94A0863BDF016D53F8C5,NGIQ-BR-00000665,1828,NGIQ-BR-00000018,54,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-129A808CF3D945CFF0BB,NGIQ-BR-00000666,1831,NGIQ-BR-00000219,657,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-1FD70FDD64D83815D589,NGIQ-BR-00000666,1831,NGIQ-BR-00000017,51,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-4ACA0FF574DBFB641D86,NGIQ-BR-00000677,1864,NGIQ-BR-00000220,660,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-228B81ABB87D4A204E40,NGIQ-BR-00000678,1867,NGIQ-BR-00000219,657,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-14723182C7F5D53D6179,NGIQ-BR-00000679,1870,NGIQ-BR-00000220,660,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-C90EBA0EB05CD5B722A5,NGIQ-BR-00000679,1870,NGIQ-BR-00000018,54,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-8CCDBF7AE34D317255ED,NGIQ-BR-00000680,1873,NGIQ-BR-00000017,51,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-16A7370926268EFBE9BD,NGIQ-BR-00000680,1873,NGIQ-BR-00000219,657,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-F2E39CB7CF57EF2D74C2,NGIQ-BR-00000683,1882,NGIQ-BR-00000220,660,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-943DF7E1278F3A0724A7,NGIQ-BR-00000684,1885,NGIQ-BR-00000219,657,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-9742D6AD234766AA30B9,NGIQ-BR-00000685,1888,NGIQ-BR-00000225,675,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-4BC973A5C547B37C4496,NGIQ-BR-00000686,1891,NGIQ-BR-00000224,672,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-CB99C61908AA1782DAC0,NGIQ-BR-00000686,1891,NGIQ-BR-00000065,195,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-07E6C6A71F862C6808D6,NGIQ-BR-00000687,1894,NGIQ-BR-00000225,675,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-534EFA2252638C31D2AA,NGIQ-BR-00000688,1897,NGIQ-BR-00000065,195,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-20057758E9474EC3958E,NGIQ-BR-00000688,1897,NGIQ-BR-00000224,672,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-E8F0F898DE9ADCB62F2B,NGIQ-BR-00000716,1981,NGIQ-BR-00000237,711,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-4986C5F05079AB30A756,NGIQ-BR-00000716,1981,NGIQ-BR-00000245,735,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-7AAF50AF2A2D9D174721,NGIQ-BR-00000716,1981,NGIQ-BR-00000020,60,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-CE188686EE620741B201,NGIQ-BR-00000717,1984,NGIQ-BR-00000232,696,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-D3BAC93C4F5233F6B101,NGIQ-BR-00000718,1987,NGIQ-BR-00000020,60,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-601B10E3789E167DD309,NGIQ-BR-00000719,1990,NGIQ-BR-00000238,714,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-A349E23BA0420A30CB33,NGIQ-BR-00000720,1993,NGIQ-BR-00000237,711,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-C6EB04EEB6A8A0085D7F,NGIQ-BR-00000720,1993,NGIQ-BR-00000238,714,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-6B1BBE3DBEB0201C84C2,NGIQ-BR-00000720,1993,NGIQ-BR-00000020,60,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-6140B9B02839B373C69E,NGIQ-BR-00000722,1999,NGIQ-BR-00000239,717,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-C1EA5C59E19D4651F4B8,NGIQ-BR-00000722,1999,NGIQ-BR-00000241,723,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-F78AF186783B9BB45281,NGIQ-BR-00000722,1999,NGIQ-BR-00000235,705,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-5E23E96F8EE7D5A3C2DA,NGIQ-BR-00000723,2002,NGIQ-BR-00000242,726,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-700CDB74380EDC0FF63A,NGIQ-BR-00000723,2002,NGIQ-BR-00000240,720,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-7583B44F079B97CC77A3,NGIQ-BR-00000724,2005,NGIQ-BR-00000241,723,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-91BAE33BAD5F3B063764,NGIQ-BR-00000724,2005,NGIQ-BR-00000243,729,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-1F5486830109EF0F7FAC,NGIQ-BR-00000725,2008,NGIQ-BR-00000240,720,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-2BA516D8CBDF0FC91B48,NGIQ-BR-00000725,2008,NGIQ-BR-00000242,726,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-D3964B2FF845EB153D00,NGIQ-BR-00000726,2011,NGIQ-BR-00000241,723,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-79CC338B9C3DFF64D12B,NGIQ-BR-00000735,2038,NGIQ-BR-00000240,720,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-0F0E81ED9555D7A40177,NGIQ-BR-00000735,2038,NGIQ-BR-00000236,708,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-818401F26DE2F4E6E7B8,NGIQ-BR-00000735,2038,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-661648723F9EF0862938,NGIQ-BR-00000736,2041,NGIQ-BR-00000239,717,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-160516F7EC0B372EFD8F,NGIQ-BR-00000736,2041,NGIQ-BR-00000235,705,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-9B4AFE7F9DFE45CDE85B,NGIQ-BR-00000736,2041,NGIQ-BR-00000241,723,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-4BFFB3E7BCC7461937FB,NGIQ-BR-00000737,2044,NGIQ-BR-00000244,732,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-6413C1E032F5D83F08FE,NGIQ-BR-00000738,2047,NGIQ-BR-00000243,729,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-8D3FE6FF2DEC43377520,NGIQ-BR-00000739,2050,NGIQ-BR-00000244,732,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-A0B5F95B73B3D5BF22C2,NGIQ-BR-00000739,2050,NGIQ-BR-00000238,714,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-23A9C0DEEF68CBE30B06,NGIQ-BR-00000740,2053,NGIQ-BR-00000237,711,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-B1976583B242E48216C6,NGIQ-BR-00000740,2053,NGIQ-BR-00000243,729,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-A538B0372DB8668C5500,NGIQ-BR-00000741,2056,NGIQ-BR-00000238,714,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-3DB59C794E3641DDBAEE,NGIQ-BR-00000741,2056,NGIQ-BR-00000244,732,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-B3AB56B3D9BB2B486FC6,NGIQ-BR-00000742,2059,NGIQ-BR-00000237,711,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-DB642C3341CFEB948346,NGIQ-BR-00000747,2074,NGIQ-BR-00000236,708,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-67E140D2B68DAFF79830,NGIQ-BR-00000747,2074,NGIQ-BR-00000240,720,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-175F563A973AE2F25C3D,NGIQ-BR-00000747,2074,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-16874353730BA4DF9D16,NGIQ-BR-00000748,2077,NGIQ-BR-00000239,717,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-C99941D34E280B6D2127,NGIQ-BR-00000748,2077,NGIQ-BR-00000235,705,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-D5AA4DFB607A818580F3,NGIQ-BR-00000749,2080,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-C241474F03D7F5FA422F,NGIQ-BR-00000749,2080,NGIQ-BR-00000234,702,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-8712271DDBFE00D4472F,NGIQ-BR-00000749,2080,NGIQ-BR-00000236,708,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-D33C63C367171FCE7B41,NGIQ-BR-00000751,2086,NGIQ-BR-00000234,702,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-1EDB84ECD8A91D7D8A3D,NGIQ-BR-00000751,2086,NGIQ-BR-00000236,708,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-61F898FCD79CC41FE82C,NGIQ-BR-00000751,2086,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-36D29EE0DED57490B5F3,NGIQ-BR-00000752,2089,NGIQ-BR-00000245,735,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-512B92674DDA071C3F7C,NGIQ-BR-00000754,2095,NGIQ-BR-00000245,735,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-72490AA83F44FB5BFCB3,NGIQ-BR-00000755,2098,NGIQ-BR-00000232,696,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-38DB3B7226B005B299EC,NGIQ-BR-00000755,2098,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-500CE1AB101B74EA05E0,NGIQ-BR-00000755,2098,NGIQ-BR-00000234,702,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-31849822E58391F64DBF,NGIQ-BR-00000757,2104,NGIQ-BR-00000234,702,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-825621D90B96CEBF6FF4,NGIQ-BR-00000758,2107,NGIQ-BR-00000245,735,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-3A9061FA68BC2312DD43,NGIQ-BR-00000759,2110,NGIQ-BR-00000232,696,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-6792F54C7A0F8F6BCCDB,NGIQ-BR-00000759,2110,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-BFFF8C3CE8F906F45DB0,NGIQ-BR-00000761,2116,NGIQ-BR-00000234,702,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-59FF269B13F0641C1E84,NGIQ-BR-00000761,2116,NGIQ-BR-00000236,708,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-B1E6ED8B3CBFE42ACC3C,NGIQ-BR-00000762,2119,NGIQ-BR-00000245,735,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-7D306580C86DB2119F34,NGIQ-BR-00000762,2119,NGIQ-BR-00000235,705,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-B3FB8989E17F15FC15C7,NGIQ-BR-00000766,2131,NGIQ-BR-00000245,735,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-19BC3AAE09CAE4B2397E,NGIQ-BR-00000767,2134,NGIQ-BR-00000234,702,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-1C4EA341BE369C161CF1,NGIQ-BR-00000767,2134,NGIQ-BR-00000246,738,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-67DD0E1DA2DD6E6F9FFC,NGIQ-BR-00000767,2134,NGIQ-BR-00000236,708,partial_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
G4G3-STAGE-60F866E2721B8B1189E3,NGIQ-BR-00000768,2137,NGIQ-BR-00000245,735,dominant_overlap,True,True,True,True,True,True,TARGET_COVERAGE_SEMANTICS_VALID,True,True,True,True,True,PASS,
