g3_entity_id,g3_region_pk,parcel_id,official_code,hemisphere,granularity_level,decision_origin,historical_decision,effective_scientific_decision,primary_target_g1_entity_id,primary_target_g1_name,evidence_targets_g1,scientific_rollup_eligible,decision_phase,decision_source,provenance_source_artifact
NGIQ-BR-00000207,621,203,LOcC_L_4_3,left,G3_MESO_FINE,SEED_CONTAINMENT_CONFIRMED,SEED_CONTAINMENT_CONFIRMED,APPROVE_CONTAINED_IN,NGIQ-BR-00000277,Left Lateral Occipital Cortex,Left Lateral Occipital Cortex,TRUE,SEED_CONTAINMENT_FROZEN,Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1),single_seed_surface_overlap_validation.csv
NGIQ-BR-00000208,624,204,LOcC_R_4_3,right,G3_MESO_FINE,SEED_CONTAINMENT_CONFIRMED,SEED_CONTAINMENT_CONFIRMED,APPROVE_CONTAINED_IN,NGIQ-BR-00000308,Right Lateral Occipital Cortex,Right Lateral Occipital Cortex,TRUE,SEED_CONTAINMENT_FROZEN,Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1),single_seed_surface_overlap_validation.csv
NGIQ-BR-00000209,627,205,LOcC_L_4_4,left,G3_MESO_FINE,SEED_CONTAINMENT_CONFIRMED,SEED_CONTAINMENT_CONFIRMED,APPROVE_CONTAINED_IN,NGIQ-BR-00000277,Left Lateral Occipital Cortex,Left Lateral Occipital Cortex,TRUE,SEED_CONTAINMENT_FROZEN,Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1),single_seed_surface_overlap_validation.csv
NGIQ-BR-00000210,630,206,LOcC_R_4_4,right,G3_MESO_FINE,SEED_CONTAINMENT_CONFIRMED,SEED_CONTAINMENT_CONFIRMED,APPROVE_CONTAINED_IN,NGIQ-BR-00000308,Right Lateral Occipital Cortex,Right Lateral Occipital Cortex,TRUE,SEED_CONTAINMENT_FROZEN,Human Brainnetome Atlas seed containment (Fan et al. 2016 Table S1),single_seed_surface_overlap_validation.csv
NGIQ-BR-00000211,633,207,LOcC_L_2_1,left,G3_MESO_FINE,FREEZE,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,,,Superior Parietal Lobule,FALSE,G3_G1_SCIENTIFIC_FREEZE_V1,ChatGPT-assisted scientific review,g3_to_g1_final_scientific_decisions.csv
NGIQ-BR-00000212,636,208,LOcC_R_2_1,right,G3_MESO_FINE,FREEZE,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,,,Superior Parietal Lobule,FALSE,G3_G1_SCIENTIFIC_FREEZE_V1,ChatGPT-assisted scientific review,g3_to_g1_final_scientific_decisions.csv
NGIQ-BR-00000213,639,209,LOcC_L_2_2,left,G3_MESO_FINE,FREEZE,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,,,Superior Parietal Lobule,FALSE,G3_G1_SCIENTIFIC_FREEZE_V1,ChatGPT-assisted scientific review,g3_to_g1_final_scientific_decisions.csv
NGIQ-BR-00000214,642,210,LOcC_R_2_2,right,G3_MESO_FINE,FREEZE,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,,,Superior Parietal Lobule,FALSE,G3_G1_SCIENTIFIC_FREEZE_V1,ChatGPT-assisted scientific review,g3_to_g1_final_scientific_decisions.csv
NGIQ-BR-00000215,645,211,Amyg_L_2_1,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000253,Left Amygdala,Left Amygdala,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000216,648,212,Amyg_R_2_1,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000261,Right Amygdala,Right Amygdala,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000217,651,213,Amyg_L_2_2,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000253,Left Amygdala,Left Amygdala,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000218,654,214,Amyg_R_2_2,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000261,Right Amygdala,Right Amygdala,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000017,51,215,Hipp_L_2_1,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000252,Left Hippocampus,Left Hippocampus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000018,54,216,Hipp_R_2_1,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000260,Right Hippocampus,Right Hippocampus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000219,657,217,Hipp_L_2_2,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000252,Left Hippocampus,Left Hippocampus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000220,660,218,Hipp_R_2_2,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000260,Right Hippocampus,Right Hippocampus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000019,57,219,BG_L_6_1,left,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000248,Left Caudate Nucleus,Left Caudate Nucleus,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000221,663,220,BG_R_6_1,right,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000257,Right Caudate Nucleus,Right Caudate Nucleus,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000222,666,221,BG_L_6_2,left,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000250,Left Globus Pallidus,Left Globus Pallidus,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000223,669,222,BG_R_6_2,right,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000259,Right Globus Pallidus,Right Globus Pallidus,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000224,672,223,BG_L_6_3,left,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000254,Left Nucleus Accumbens,Left Nucleus Accumbens,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000225,675,224,BG_R_6_3,right,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000262,Right Nucleus Accumbens,Right Nucleus Accumbens,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000226,678,225,BG_L_6_4,left,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000249,Left Putamen,Left Putamen,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000227,681,226,BG_R_6_4,right,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000258,Right Putamen,Right Putamen,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000228,684,227,BG_L_6_5,left,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000248,Left Caudate Nucleus,Left Caudate Nucleus,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000229,687,228,BG_R_6_5,right,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000257,Right Caudate Nucleus,Right Caudate Nucleus,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000230,690,229,BG_L_6_6,left,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000249,Left Putamen,Left Putamen,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000231,693,230,BG_R_6_6,right,G3_MESO_FINE,BG_AUTHORITY,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,NGIQ-BR-00000258,Right Putamen,Right Putamen,TRUE,BG_DIRECT_AUTHORITY_FROZEN,Human Brainnetome Atlas official BG constituent (nomenclature),g3_to_g1_composite_seed_review.csv
NGIQ-BR-00000020,60,231,Tha_L_8_1,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000232,696,232,Tha_R_8_1,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000233,699,233,Tha_L_8_2,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000234,702,234,Tha_R_8_2,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000235,705,235,Tha_L_8_3,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000236,708,236,Tha_R_8_3,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000237,711,237,Tha_L_8_4,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000238,714,238,Tha_R_8_4,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000239,717,239,Tha_L_8_5,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000240,720,240,Tha_R_8_5,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000241,723,241,Tha_L_8_6,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000242,726,242,Tha_R_8_6,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000243,729,243,Tha_L_8_7,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000244,732,244,Tha_R_8_7,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000245,735,245,Tha_L_8_8,left,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000247,Left Thalamus,Left Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
NGIQ-BR-00000246,738,246,Tha_R_8_8,right,G3_MESO_FINE,SUBCORTICAL_CANONICAL,AUTO_HIGH,APPROVE_CONTAINED_IN,NGIQ-BR-00000256,Right Thalamus,Right Thalamus,TRUE,CANONICAL_NAME_AUTHORITY_FROZEN,Human Brainnetome Atlas official nomenclature (canonical),g3_brainnetome_to_g1_macro_candidates.csv
