biological_pair_id,hemisphere,parcel_id,g3_entity_id,official_code,official_modified_name,seed_mask_code,seed_type,historical_decision,effective_scientific_decision,decision_source,primary_target_g1,evidence_targets_g1,rollup_eligible,is_primary_rollup,proposed_mapping_relation,decision_reason,review_phase,decision_provenance
CG_7_2,left,177,NGIQ-BR-00000183,CG_L_7_2,rostroventral area 24,CG,composite,PENDING_HUMAN_REVIEW,PARTIAL_OVERLAP,ChatGPT human scientific review,,Caudal Anterior Cingulate Cortex;Posterior Cingulate Cortex,FALSE,FALSE,partial_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_L_7_2"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""rostroventral area 24"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""caudalanteriorcingulate"", ""top1_g1"": ""Left Caudal Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.57441"", ""top2_dk"": ""posteriorcingulate"", ""top2_dk_coverage"": ""0.372958"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_2,right,178,NGIQ-BR-00000184,CG_R_7_2,rostroventral area 24,CG,composite,PENDING_HUMAN_REVIEW,PARTIAL_OVERLAP,ChatGPT human scientific review,,Caudal Anterior Cingulate Cortex;Posterior Cingulate Cortex,FALSE,FALSE,partial_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_R_7_2"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""rostroventral area 24"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""caudalanteriorcingulate"", ""top1_g1"": ""Right Caudal Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.474679"", ""top2_dk"": ""rostralanteriorcingulate"", ""top2_dk_coverage"": ""0.272113"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_3,left,179,NGIQ-BR-00000185,CG_L_7_3,pregenual area 32,CG,composite,PENDING_HUMAN_REVIEW,CONFLICT_REVIEW,ChatGPT human scientific review,,,FALSE,FALSE,NULL,pregenual area 32; left/right spatial evidence strongly discordant; macro-anatomical G1 assignment not uniquely defensible,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_L_7_3"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""pregenual area 32"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""superiorfrontal"", ""top1_g1"": ""Left Superior Frontal Gyrus"", ""top1_g1_coverage"": ""0.402509"", ""top2_dk"": ""caudalanteriorcingulate"", ""top2_dk_coverage"": ""0.337514"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_3,right,180,NGIQ-BR-00000186,CG_R_7_3,pregenual area 32,CG,composite,PENDING_HUMAN_REVIEW,CONFLICT_REVIEW,ChatGPT human scientific review,,,FALSE,FALSE,NULL,pregenual area 32; left/right spatial evidence strongly discordant; macro-anatomical G1 assignment not uniquely defensible,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_R_7_3"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""pregenual area 32"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""caudalanteriorcingulate"", ""top1_g1"": ""Right Caudal Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.805991"", ""top2_dk"": ""superiorfrontal"", ""top2_dk_coverage"": ""0.141227"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_4,left,181,NGIQ-BR-00000187,CG_L_7_4,ventral area 23,CG,composite,PENDING_HUMAN_REVIEW,APPROVE_DOMINANT_OVERLAP,ChatGPT human scientific review,Isthmus Of Cingulate Gyrus,Isthmus Of Cingulate Gyrus;Lingual Gyrus;Parahippocampal Gyrus;Posterior Cingulate Cortex;Precuneus,FALSE,FALSE,dominant_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_L_7_4"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""ventral area 23"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""isthmuscingulate"", ""top1_g1"": ""Left Isthmus Of Cingulate Gyrus"", ""top1_g1_coverage"": ""0.861462"", ""top2_dk"": ""posteriorcingulate"", ""top2_dk_coverage"": ""0.092908"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_4,right,182,NGIQ-BR-00000188,CG_R_7_4,ventral area 23,CG,composite,PENDING_HUMAN_REVIEW,APPROVE_DOMINANT_OVERLAP,ChatGPT human scientific review,Isthmus Of Cingulate Gyrus,Isthmus Of Cingulate Gyrus;Lingual Gyrus;Parahippocampal Gyrus;Posterior Cingulate Cortex;Precuneus,FALSE,FALSE,dominant_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_R_7_4"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""ventral area 23"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""isthmuscingulate"", ""top1_g1"": ""Right Isthmus Of Cingulate Gyrus"", ""top1_g1_coverage"": ""0.892114"", ""top2_dk"": ""posteriorcingulate"", ""top2_dk_coverage"": ""0.063722"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_5,left,183,NGIQ-BR-00000189,CG_L_7_5,caudodorsal area 24,CG,composite,PENDING_HUMAN_REVIEW,PARTIAL_OVERLAP,ChatGPT human scientific review,,Caudal Anterior Cingulate Cortex;Posterior Cingulate Cortex,FALSE,FALSE,partial_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_L_7_5"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudodorsal area 24"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""caudalanteriorcingulate"", ""top1_g1"": ""Left Caudal Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.454209"", ""top2_dk"": ""posteriorcingulate"", ""top2_dk_coverage"": ""0.296022"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_5,right,184,NGIQ-BR-00000190,CG_R_7_5,caudodorsal area 24,CG,composite,PENDING_HUMAN_REVIEW,PARTIAL_OVERLAP,ChatGPT human scientific review,,Caudal Anterior Cingulate Cortex;Posterior Cingulate Cortex,FALSE,FALSE,partial_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_R_7_5"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudodorsal area 24"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""caudalanteriorcingulate"", ""top1_g1"": ""Right Caudal Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.489766"", ""top2_dk"": ""posteriorcingulate"", ""top2_dk_coverage"": ""0.428363"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_6,left,185,NGIQ-BR-00000191,CG_L_7_6,caudal area 24,CG,composite,PENDING_HUMAN_REVIEW,APPROVE_DOMINANT_OVERLAP,ChatGPT human scientific review,Posterior Cingulate Cortex,Paracentral Lobule;Posterior Cingulate Cortex;Precuneus;Superior Frontal Gyrus,FALSE,FALSE,dominant_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_L_7_6"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudal area 24"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""posteriorcingulate"", ""top1_g1"": ""Left Posterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.702128"", ""top2_dk"": ""paracentral"", ""top2_dk_coverage"": ""0.215426"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_6,right,186,NGIQ-BR-00000192,CG_R_7_6,caudal area 24,CG,composite,PENDING_HUMAN_REVIEW,APPROVE_DOMINANT_OVERLAP,ChatGPT human scientific review,Posterior Cingulate Cortex,Paracentral Lobule;Posterior Cingulate Cortex;Precuneus;Superior Frontal Gyrus,FALSE,FALSE,dominant_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_R_7_6"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudal area 24"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""posteriorcingulate"", ""top1_g1"": ""Right Posterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.890982"", ""top2_dk"": ""paracentral"", ""top2_dk_coverage"": ""0.082763"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_7,left,187,NGIQ-BR-00000193,CG_L_7_7,subgenual area 32,CG,composite,PENDING_HUMAN_REVIEW,APPROVE_CONTAINED_IN,ChatGPT human scientific review,Rostral Anterior Cingulate Cortex,Medial Orbitofrontal Cortex;Rostral Anterior Cingulate Cortex;Superior Frontal Gyrus,TRUE,TRUE,contained_in,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_L_7_7"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""subgenual area 32"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""rostralanteriorcingulate"", ""top1_g1"": ""Left Rostral Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.936685"", ""top2_dk"": ""medialorbitofrontal"", ""top2_dk_coverage"": ""0.039106"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
CG_7_7,right,188,NGIQ-BR-00000194,CG_R_7_7,subgenual area 32,CG,composite,PENDING_HUMAN_REVIEW,APPROVE_CONTAINED_IN,ChatGPT human scientific review,Rostral Anterior Cingulate Cortex,Medial Orbitofrontal Cortex;Rostral Anterior Cingulate Cortex;Superior Frontal Gyrus,TRUE,TRUE,contained_in,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""CG_R_7_7"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""subgenual area 32"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""rostralanteriorcingulate"", ""top1_g1"": ""Right Rostral Anterior Cingulate Cortex"", ""top1_g1_coverage"": ""0.900935"", ""top2_dk"": ""superiorfrontal"", ""top2_dk_coverage"": ""0.06729"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_1,left,189,NGIQ-BR-00000015,MVOcC_L_5_1,caudal lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_DOMINANT_OVERLAP,ChatGPT human scientific review,Lingual Gyrus,Lateral Occipital Cortex;Lingual Gyrus,FALSE,FALSE,dominant_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_L_5_1"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudal lingual gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""lingual"", ""top1_g1"": ""Left Lingual Gyrus"", ""top1_g1_coverage"": ""0.981308"", ""top2_dk"": ""lateraloccipital"", ""top2_dk_coverage"": ""0.018692"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_1,right,190,NGIQ-BR-00000016,MVOcC_R_5_1,caudal lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_DOMINANT_OVERLAP,ChatGPT human scientific review,Lingual Gyrus,Lateral Occipital Cortex;Lingual Gyrus,FALSE,FALSE,dominant_overlap,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_R_5_1"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudal lingual gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""lingual"", ""top1_g1"": ""Right Lingual Gyrus"", ""top1_g1_coverage"": ""0.790174"", ""top2_dk"": ""pericalcarine"", ""top2_dk_coverage"": ""0.155578"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_2,left,191,NGIQ-BR-00000195,MVOcC_L_5_2,rostral cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,CONFLICT_REVIEW,ChatGPT human scientific review,,,FALSE,FALSE,NULL,rCunG rostral cuneus,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_L_5_2"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""rostral cuneus gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""pericalcarine"", ""top1_g1"": ""Left Pericalcarine Cortex"", ""top1_g1_coverage"": ""0.415708"", ""top2_dk"": ""lingual"", ""top2_dk_coverage"": ""0.293839"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_2,right,192,NGIQ-BR-00000196,MVOcC_R_5_2,rostral cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,CONFLICT_REVIEW,ChatGPT human scientific review,,,FALSE,FALSE,NULL,rCunG rostral cuneus,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_R_5_2"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""rostral cuneus gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""pericalcarine"", ""top1_g1"": ""Right Pericalcarine Cortex"", ""top1_g1_coverage"": ""0.44259"", ""top2_dk"": ""lingual"", ""top2_dk_coverage"": ""0.307744"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_3,left,193,NGIQ-BR-00000197,MVOcC_L_5_3,caudal cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,CONFLICT_REVIEW,ChatGPT human scientific review,,,FALSE,FALSE,NULL,cCunG caudal cuneus,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_L_5_3"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudal cuneus gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""pericalcarine"", ""top1_g1"": ""Left Pericalcarine Cortex"", ""top1_g1_coverage"": ""0.477893"", ""top2_dk"": ""cuneus"", ""top2_dk_coverage"": ""0.280339"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_3,right,194,NGIQ-BR-00000198,MVOcC_R_5_3,caudal cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,CONFLICT_REVIEW,ChatGPT human scientific review,,,FALSE,FALSE,NULL,cCunG caudal cuneus,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_R_5_3"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""caudal cuneus gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""cuneus"", ""top1_g1"": ""Right Cuneus"", ""top1_g1_coverage"": ""0.560852"", ""top2_dk"": ""pericalcarine"", ""top2_dk_coverage"": ""0.391481"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_4,left,195,NGIQ-BR-00000199,MVOcC_L_5_4,rostral lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,ChatGPT human scientific review,Lingual Gyrus,Fusiform Gyrus;Lingual Gyrus;Parahippocampal Gyrus,TRUE,TRUE,contained_in,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_L_5_4"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""rostral lingual gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""lingual"", ""top1_g1"": ""Left Lingual Gyrus"", ""top1_g1_coverage"": ""0.979464"", ""top2_dk"": ""fusiform"", ""top2_dk_coverage"": ""0.010268"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_4,right,196,NGIQ-BR-00000200,MVOcC_R_5_4,rostral lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,APPROVE_CONTAINED_IN,ChatGPT human scientific review,Lingual Gyrus,Fusiform Gyrus;Lingual Gyrus;Parahippocampal Gyrus,TRUE,TRUE,contained_in,,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_R_5_4"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""rostral lingual gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""lingual"", ""top1_g1"": ""Right Lingual Gyrus"", ""top1_g1_coverage"": ""0.923177"", ""top2_dk"": ""parahippocampal"", ""top2_dk_coverage"": ""0.048177"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_5,left,197,NGIQ-BR-00000201,MVOcC_L_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,NO_G1_ROLLUP,NO_G1_ROLLUP,ChatGPT human scientific review,,,FALSE,FALSE,NULL,ventromedial parietooccipital sulcus / vmPOS,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_L_5_5"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""ventromedial parietooccipital sulcus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""lingual"", ""top1_g1"": ""Left Lingual Gyrus"", ""top1_g1_coverage"": ""0.379668"", ""top2_dk"": ""cuneus"", ""top2_dk_coverage"": ""0.265906"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
MVOcC_5_5,right,198,NGIQ-BR-00000202,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,NO_G1_ROLLUP,NO_G1_ROLLUP,ChatGPT human scientific review,,,FALSE,FALSE,NULL,ventromedial parietooccipital sulcus / vmPOS,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""MVOcC_R_5_5"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""ventromedial parietooccipital sulcus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""lingual"", ""top1_g1"": ""Right Lingual Gyrus"", ""top1_g1_coverage"": ""0.47494"", ""top2_dk"": ""cuneus"", ""top2_dk_coverage"": ""0.232697"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
LOcC_2_1,left,207,NGIQ-BR-00000211,LOcC_L_2_1,medial superior occipital gyrus,LOcC,single,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,ChatGPT human scientific review,,Superior Parietal Lobule,FALSE,FALSE,NULL,sOcG surface top1=SPL discordant with LOcC seed authority; kept conflict/no-rollup,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""LOcC_L_2_1"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""medial superior occipital gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""superiorparietal"", ""top1_g1"": ""Left Superior Parietal Lobule"", ""top1_g1_coverage"": ""0.844081"", ""top2_dk"": ""cuneus"", ""top2_dk_coverage"": ""0.079885"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
LOcC_2_1,right,208,NGIQ-BR-00000212,LOcC_R_2_1,medial superior occipital gyrus,LOcC,single,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,ChatGPT human scientific review,,Superior Parietal Lobule,FALSE,FALSE,NULL,sOcG surface top1=SPL discordant with LOcC seed authority; kept conflict/no-rollup,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""LOcC_R_2_1"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""medial superior occipital gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""superiorparietal"", ""top1_g1"": ""Right Superior Parietal Lobule"", ""top1_g1_coverage"": ""0.831426"", ""top2_dk"": ""lateraloccipital"", ""top2_dk_coverage"": ""0.121281"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
LOcC_2_2,left,209,NGIQ-BR-00000213,LOcC_L_2_2,lateral superior occipital gyrus,LOcC,single,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,ChatGPT human scientific review,,Superior Parietal Lobule,FALSE,FALSE,NULL,sOcG surface top1=SPL discordant with LOcC seed authority; kept conflict/no-rollup,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""LOcC_L_2_2"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""lateral superior occipital gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""superiorparietal"", ""top1_g1"": ""Left Superior Parietal Lobule"", ""top1_g1_coverage"": ""0.991187"", ""top2_dk"": ""inferiorparietal"", ""top2_dk_coverage"": ""0.008813"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
LOcC_2_2,right,210,NGIQ-BR-00000214,LOcC_R_2_2,lateral superior occipital gyrus,LOcC,single,SEED_CONTAINMENT_CONFIRMED (historical),CONFLICT_REVIEW,ChatGPT human scientific review,,Superior Parietal Lobule,FALSE,FALSE,NULL,sOcG surface top1=SPL discordant with LOcC seed authority; kept conflict/no-rollup,G3_G1_SCIENTIFIC_FREEZE_V1,"{""official_parcel_identity"": ""LOcC_R_2_2"", ""seed_authority"": ""Fan et al. 2016 Supplementary Table 1 (initial DK seed masks)"", ""official_modified_nomenclature"": ""lateral superior occipital gyrus"", ""fsaverage_surface_overlap_evidence"": {""top1_dk"": ""superiorparietal"", ""top1_g1"": ""Right Superior Parietal Lobule"", ""top1_g1_coverage"": ""0.943599"", ""top2_dk"": ""inferiorparietal"", ""top2_dk_coverage"": ""0.051965"", ""non_g1_dk_coverage"": ""0""}, ""decision_source"": ""ChatGPT human scientific review"", ""human_scientific_review"": ""ChatGPT G3->G1 per-pair scientific freeze"", ""review_phase"": ""G3_G1_SCIENTIFIC_FREEZE_V1""}"
